step,episode/return,episode/length,track/luigi_circuit_tt/episode_return,track/luigi_circuit_tt/episode_length,env_steps,grad_steps,replay/capacity,replay/fill_ratio,env/id,reward/checkpoint,reward/offroad,reward/wall,reward/finish,reward/position,reward/total,track_sampler/luigi_circuit_tt/weight
153056,-15.08211416177127,522,-15.08211416177127,522,153056,0,98689,0.493445,0,0.1678858382287233,0.0,-15.249999999999996,0.0,0.0,-15.08211416177127,1.0
153319,-6.340211121932322,210,-6.340211121932322,210,153319,0,98952,0.49476,2,0.059788878067680025,0.0,-6.400000000000002,0.0,0.0,-6.340211121932322,1.0
153652,-27.19971881003997,318,-27.19971881003997,318,153652,0,99285,0.496425,3,0.1502811899599822,0.0,-27.349999999999948,0.0,0.0,-27.19971881003997,1.0
153668,-6.403615000517475,226,-6.403615000517475,226,153668,0,99303,0.496515,1,0.09638499948252803,0.0,-6.5000000000000036,0.0,0.0,-6.403615000517475,1.0
153973,-6.467778165817265,229,-6.467778165817265,229,153973,0,99606,0.49803,0,0.08222183418273926,0.0,-6.550000000000003,0.0,0.0,-6.467778165817265,1.0
154361,-4.908045438932338,241,-4.908045438932338,241,154361,0,99994,0.49997,2,0.0919545610676641,0.0,-5.000000000000002,0.0,0.0,-4.908045438932338,1.0
154550,-3.554739545407503,226,-3.554739545407503,226,154550,0,100183,0.500915,1,0.09526045459249745,0.0,-3.6500000000000004,0.0,0.0,-3.554739545407503,1.0
154698,-5.784538557467257,257,-5.784538557467257,257,154698,0,100331,0.501655,3,0.11546144253274668,0.0,-5.900000000000004,0.0,0.0,-5.784538557467257,1.0
154901,-14.70798392030466,262,-14.70798392030466,262,154901,0,100534,0.50267,0,0.14201607969532845,0.0,-14.849999999999987,0.0,0.0,-14.70798392030466,1.0
155529,-0.8859417216674141,269,-0.8859417216674141,269,155529,0,101162,0.50581,1,0.1640582783325859,0.0,-1.05,0.0,0.0,-0.8859417216674141,1.0
155546,-18.14981975638345,272,-18.14981975638345,272,155546,0,101181,0.505905,2,0.15018024361651877,0.0,-18.29999999999997,0.0,0.0,-18.14981975638345,1.0
155661,-3.818780331736026,234,-3.818780331736026,234,155661,0,101294,0.50647,3,0.08121966826397439,0.0,-3.9000000000000004,0.0,0.0,-3.818780331736026,1.0
156029,-6.323227053683741,281,-6.323227053683741,281,156029,0,101662,0.50831,0,0.12677294631626296,0.0,-6.450000000000005,0.0,0.0,-6.323227053683741,1.0
156507,-16.797872262954694,273,-16.797872262954694,273,156507,0,102140,0.5107,2,0.1521277370452881,0.0,-16.94999999999998,0.0,0.0,-16.797872262954694,1.0
156524,-6.968484755806304,233,-6.968484755806304,233,156524,0,102159,0.510795,1,0.08151524419369906,0.0,-7.050000000000003,0.0,0.0,-6.968484755806304,1.0
156890,0.010752765572589331,291,0.010752765572589331,291,156890,0,102523,0.512615,3,0.16075276557258936,0.0,-0.15000000000000002,0.0,0.0,0.010752765572589331,1.0
156994,-5.028576184148375,218,-5.028576184148375,218,156994,0,102627,0.513135,0,0.07142381585162619,0.0,-5.1000000000000005,0.0,0.0,-5.028576184148375,1.0
157357,-25.76895396904317,234,-25.76895396904317,234,157357,0,102990,0.51495,1,0.08104603095676588,0.0,-25.849999999999934,0.0,0.0,-25.76895396904317,1.0
157475,-13.45900947122988,249,-13.45900947122988,249,157475,0,103108,0.51554,2,0.09099052877011507,0.0,-13.549999999999995,0.0,0.0,-13.45900947122988,1.0
157731,-21.75523468730756,231,-21.75523468730756,231,157731,0,103364,0.51682,3,0.09476531269239341,0.0,-21.849999999999955,0.0,0.0,-21.75523468730756,1.0
158433,-4.744152068345445,241,-4.744152068345445,241,158433,0,104066,0.52033,2,0.10584793165455694,0.0,-4.8500000000000005,0.0,0.0,-4.744152068345445,1.0
158539,-5.615222573000453,355,-5.615222573000453,355,158539,0,104172,0.52086,0,0.18477742699954824,0.0,-5.800000000000002,0.0,0.0,-5.615222573000453,1.0
158644,-18.458738391544486,244,-18.458738391544486,244,158644,0,104277,0.521385,3,0.0912616084554921,0.0,-18.54999999999998,0.0,0.0,-18.458738391544486,1.0
158673,-10.226678967766142,297,-10.226678967766142,297,158673,0,104306,0.52153,1,0.12332103223386018,0.0,-10.350000000000001,0.0,0.0,-10.226678967766142,1.0
159394,-25.16043068338471,254,-25.16043068338471,254,159394,0,105027,0.525135,2,0.08956931661522907,0.0,-25.24999999999994,0.0,0.0,-25.16043068338471,1.0
159613,-21.04484883125965,246,-21.04484883125965,246,159613,0,105246,0.52623,1,0.10515116874031398,0.0,-21.149999999999963,0.0,0.0,-21.04484883125965,1.0
159671,-11.03274171232141,277,-11.03274171232141,277,159671,0,105304,0.52652,0,0.21725828767859418,0.0,-11.250000000000004,0.0,0.0,-11.03274171232141,1.0
160038,0.18713074659264606,291,0.18713074659264606,291,160038,0,105671,0.528355,3,0.18713074659264606,0.0,0.0,0.0,0.0,0.18713074659264606,1.0
160245,-6.5447490428427,246,-6.5447490428427,246,160245,0,105878,0.52939,2,0.10525095715730087,0.0,-6.650000000000001,0.0,0.0,-6.5447490428427,1.0
160602,-2.768892568422401,249,-2.768892568422401,249,160602,0,106235,0.531175,1,0.13110743157759958,0.0,-2.9000000000000004,0.0,0.0,-2.768892568422401,1.0
160779,-7.10884550277047,272,-7.10884550277047,272,160779,0,106412,0.53206,0,0.19115449722953462,0.0,-7.300000000000005,0.0,0.0,-7.10884550277047,1.0
160903,-15.72977690315246,224,-15.72977690315246,224,160903,0,106536,0.53268,3,0.07022309684753418,0.0,-15.799999999999995,0.0,0.0,-15.72977690315246,1.0
161078,-11.041106503030528,231,-11.041106503030528,231,161078,0,106711,0.533555,2,0.10889349696947181,0.0,-11.15,0.0,0.0,-11.041106503030528,1.0
161697,-30.32249725648623,301,-30.32249725648623,301,161697,0,107330,0.53665,1,0.17750274351368778,0.0,-30.499999999999915,0.0,0.0,-30.32249725648623,1.0
161821,-8.03134906835142,242,-8.03134906835142,242,161821,0,107454,0.53727,0,0.1186509316485861,0.0,-8.150000000000006,0.0,0.0,-8.03134906835142,1.0
162000,-9.393589177256047,239,-9.393589177256047,239,162000,0,107633,0.538165,2,0.10641082274395486,0.0,-9.500000000000004,0.0,0.0,-9.393589177256047,1.0
162176,-6.185003998466163,293,-6.185003998466163,293,162176,0,107809,0.539045,3,0.26499600153384,0.0,-6.450000000000003,0.0,0.0,-6.185003998466163,1.0
162599,-23.330910489953034,241,-23.330910489953034,241,162599,0,108232,0.54116,1,0.11908951004691747,0.0,-23.44999999999995,0.0,0.0,-23.330910489953034,1.0
162967,-23.346792763917318,251,-23.346792763917318,251,162967,0,108600,0.543,2,0.10320723608265751,0.0,-23.449999999999978,0.0,0.0,-23.346792763917318,1.0
163137,-1.7221156238058337,290,-1.7221156238058337,290,163137,0,108770,0.54385,0,0.1778843761941661,0.0,-1.8999999999999997,0.0,0.0,-1.7221156238058337,1.0
163342,-15.92986276153895,226,-15.92986276153895,226,163342,0,108975,0.544875,1,0.07013723846103834,0.0,-15.999999999999988,0.0,0.0,-15.92986276153895,1.0
163451,-7.320935667245288,300,-7.320935667245288,300,163451,0,109084,0.54542,3,0.12906433275471563,0.0,-7.450000000000004,0.0,0.0,-7.320935667245288,1.0
164171,-5.29258855007006,232,-5.29258855007006,232,164171,0,109804,0.54902,1,0.10741144992994225,0.0,-5.400000000000002,0.0,0.0,-5.29258855007006,1.0
164261,0.0010348499961520957,308,0.0010348499961520957,308,164261,0,109894,0.54947,2,0.1510348499961521,0.0,-0.15000000000000002,0.0,0.0,0.0010348499961520957,1.0
164362,-16.318758283117532,235,-16.318758283117532,235,164362,0,109995,0.549975,3,0.0812417168824569,0.0,-16.399999999999988,0.0,0.0,-16.318758283117532,1.0
165006,-17.787577195706554,400,-17.787577195706554,400,165006,0,110639,0.553195,0,0.11242280429342519,0.0,-17.899999999999977,0.0,0.0,-17.787577195706554,1.0
165127,-14.10812353316597,253,-14.10812353316597,253,165127,0,110760,0.5538,1,0.14187646683402685,0.0,-14.249999999999996,0.0,0.0,-14.10812353316597,1.0
165158,-9.219045073799471,239,-9.219045073799471,239,165158,0,110791,0.553955,2,0.08095492620053499,0.0,-9.300000000000006,0.0,0.0,-9.219045073799471,1.0
165476,-11.635993122764257,266,-11.635993122764257,266,165476,0,111109,0.555545,3,0.16400687723574434,0.0,-11.8,0.0,0.0,-11.635993122764257,1.0
165911,-12.957380537945287,244,-12.957380537945287,244,165911,0,111544,0.55772,0,0.09261946205470874,0.0,-13.049999999999997,0.0,0.0,-12.957380537945287,1.0
166128,-11.592677247752313,240,-11.592677247752313,240,166128,0,111761,0.558805,1,0.10732275224768598,0.0,-11.7,0.0,0.0,-11.592677247752313,1.0
166213,-3.0481314479993737,270,-3.0481314479993737,270,166213,0,111846,0.55923,2,0.15186855200062627,0.0,-3.1999999999999997,0.0,0.0,-3.0481314479993737,1.0
166360,-21.854816719884415,228,-21.854816719884415,228,166360,0,111993,0.559965,3,0.0951832801155422,0.0,-21.949999999999957,0.0,0.0,-21.854816719884415,1.0
166788,-11.017052932656338,226,-11.017052932656338,226,166788,0,112421,0.562105,0,0.0829470673436704,0.0,-11.100000000000007,0.0,0.0,-11.017052932656338,1.0
167104,-16.294785366887616,243,-16.294785366887616,243,167104,0,112737,0.563685,2,0.10521463311236838,0.0,-16.39999999999998,0.0,0.0,-16.294785366887616,1.0
167128,-20.63495345621521,260,-20.63495345621521,260,167128,0,112763,0.563815,1,0.1150465437847635,0.0,-20.74999999999997,0.0,0.0,-20.63495345621521,1.0
167385,-6.455556272672574,231,-6.455556272672574,231,167385,0,113018,0.56509,3,0.09444372732742974,0.0,-6.550000000000004,0.0,0.0,-6.455556272672574,1.0
167887,-18.23574913472713,261,-18.23574913472713,261,167887,0,113520,0.5676,0,0.1142508652728537,0.0,-18.34999999999998,0.0,0.0,-18.23574913472713,1.0
168030,-11.20540141503707,230,-11.20540141503707,230,168030,0,113663,0.568315,1,0.09459858496292778,0.0,-11.299999999999997,0.0,0.0,-11.20540141503707,1.0
168065,-17.408779127038017,246,-17.408779127038017,246,168065,0,113698,0.56849,2,0.09122087296195652,0.0,-17.49999999999997,0.0,0.0,-17.408779127038017,1.0
168375,-27.49503651030162,247,-27.49503651030162,247,168375,0,114008,0.57004,3,0.10496348969832711,0.0,-27.599999999999945,0.0,0.0,-27.49503651030162,1.0
168761,-11.705775304462602,235,-11.705775304462602,235,168761,0,114394,0.57197,0,0.09422469553740127,0.0,-11.800000000000002,0.0,0.0,-11.705775304462602,1.0
168965,-13.182408999235731,245,-13.182408999235731,245,168965,0,114598,0.57299,1,0.11759100076426632,0.0,-13.299999999999999,0.0,0.0,-13.182408999235731,1.0
169340,-10.358324911117558,252,-10.358324911117558,252,169340,0,114973,0.574865,3,0.1416750888824463,0.0,-10.500000000000004,0.0,0.0,-10.358324911117558,1.0
169951,-8.583575725339037,288,-8.583575725339037,288,169951,0,115584,0.57792,0,0.16642427466097087,0.0,-8.750000000000007,0.0,0.0,-8.583575725339037,1.0
170006,-2.391220754250236,437,-2.391220754250236,437,170006,0,115639,0.578195,2,0.15877924574976382,0.0,-2.55,0.0,0.0,-2.391220754250236,1.0
170224,-6.6290774847113605,221,-6.6290774847113605,221,170224,0,115857,0.579285,3,0.07092251528864321,0.0,-6.700000000000004,0.0,0.0,-6.6290774847113605,1.0
170245,-13.2340306121992,344,-13.2340306121992,344,170245,0,115878,0.57939,1,0.16596938780079717,0.0,-13.399999999999999,0.0,0.0,-13.2340306121992,1.0
171059,-14.868084379776647,243,-14.868084379776647,243,171059,0,116692,0.58346,0,0.13191562022333558,0.0,-14.999999999999982,0.0,0.0,-14.868084379776647,1.0
171146,-19.46703309299632,297,-19.46703309299632,297,171146,0,116779,0.583895,2,0.23296690700365152,0.0,-19.69999999999997,0.0,0.0,-19.46703309299632,1.0
171223,-20.594523066645053,260,-20.594523066645053,260,171223,0,116856,0.58428,1,0.15547693335491677,0.0,-20.749999999999968,0.0,0.0,-20.594523066645053,1.0
171617,-9.779583928978964,318,-9.779583928978964,318,171617,0,117250,0.58625,3,0.12041607102103853,0.0,-9.9,0.0,0.0,-9.779583928978964,1.0
171975,-15.770981853899745,240,-15.770981853899745,240,171975,0,117608,0.58804,0,0.07901814610025157,0.0,-15.849999999999996,0.0,0.0,-15.770981853899745,1.0
172070,-13.294382380526988,245,-13.294382380526988,245,172070,0,117703,0.588515,2,0.1056176194730012,0.0,-13.39999999999999,0.0,0.0,-13.294382380526988,1.0
172378,0.07565000044781227,289,0.07565000044781227,289,172378,0,118011,0.590055,1,0.1756500004478123,0.0,-0.1,0.0,0.0,0.07565000044781227,1.0
172517,-4.8184583615842085,230,-4.8184583615842085,230,172517,0,118150,0.59075,3,0.08154163841579272,0.0,-4.900000000000001,0.0,0.0,-4.8184583615842085,1.0
173097,0.03274994460396144,250,0.03274994460396144,250,173097,0,118730,0.59365,2,0.08274994460396144,0.0,-0.05,0.0,0.0,0.03274994460396144,1.0
173328,-23.536402669450464,306,-23.536402669450464,306,173328,0,118961,0.594805,0,0.1135973305494889,0.0,-23.649999999999952,0.0,0.0,-23.536402669450464,1.0
173504,-19.06109749628147,320,-19.06109749628147,320,173504,0,119137,0.595685,1,0.1889025037185005,0.0,-19.249999999999968,0.0,0.0,-19.06109749628147,1.0
173717,-24.526956528870898,331,-24.526956528870898,331,173717,0,119350,0.59675,3,0.17304347112904422,0.0,-24.699999999999942,0.0,0.0,-24.526956528870898,1.0
174404,-19.195131653827147,322,-19.195131653827147,322,174404,0,120037,0.600185,2,0.2048683461728303,0.0,-19.399999999999974,0.0,0.0,-19.195131653827147,1.0
174453,-9.425749570846563,288,-9.425749570846563,288,174453,0,120086,0.60043,0,0.1242504291534424,0.0,-9.550000000000004,0.0,0.0,-9.425749570846563,1.0
174494,-14.671320273171293,255,-14.671320273171293,255,174494,0,120127,0.600635,1,0.07867972682869953,0.0,-14.749999999999993,0.0,0.0,-14.671320273171293,1.0
175280,-10.843853164258206,241,-10.843853164258206,241,175280,0,120913,0.604565,0,0.10614683574178943,0.0,-10.949999999999996,0.0,0.0,-10.843853164258206,1.0
175433,-8.960298482480262,250,-8.960298482480262,250,175433,0,121066,0.60533,1,0.08970151751974353,0.0,-9.050000000000006,0.0,0.0,-8.960298482480262,1.0
175837,-14.076744504762734,347,-14.076744504762734,347,175837,0,121470,0.60735,2,0.2732554952372676,0.0,-14.35,0.0,0.0,-14.076744504762734,1.0
176223,-13.980394677867057,547,-13.980394677867057,547,176223,0,121856,0.60928,3,0.8696053221329404,0.0,-14.849999999999996,0.0,0.0,-13.980394677867057,1.0
176245,-9.4186941156802,238,-9.4186941156802,238,176245,0,121879,0.609395,0,0.08130588431980298,0.0,-9.500000000000002,0.0,0.0,-9.4186941156802,1.0
176382,-6.206854845627498,235,-6.206854845627498,235,176382,0,122015,0.610075,1,0.09314515437250552,0.0,-6.300000000000003,0.0,0.0,-6.206854845627498,1.0
176834,-1.355285414322563,233,-1.355285414322563,233,176834,0,122467,0.612335,2,0.09471458567743717,0.0,-1.45,0.0,0.0,-1.355285414322563,1.0
177196,-17.90754079760674,244,-17.90754079760674,244,177196,0,122829,0.614145,0,0.09245920239324154,0.0,-17.99999999999998,0.0,0.0,-17.90754079760674,1.0
177250,-20.68093804757488,270,-20.68093804757488,270,177250,0,122883,0.614415,3,0.16906195242508598,0.0,-20.849999999999966,0.0,0.0,-20.68093804757488,1.0
177395,-19.470256827644658,271,-19.470256827644658,271,177395,0,123028,0.61514,1,0.1797431723553201,0.0,-19.649999999999977,0.0,0.0,-19.470256827644658,1.0
177786,-9.570917497966597,257,-9.570917497966597,257,177786,0,123419,0.617095,2,0.12908250203339952,0.0,-9.699999999999998,0.0,0.0,-9.570917497966597,1.0
178281,-16.80824800814752,241,-16.80824800814752,241,178281,0,123914,0.61957,3,0.09175199185247009,0.0,-16.89999999999999,0.0,0.0,-16.80824800814752,1.0
178388,-19.90945617609436,267,-19.90945617609436,267,178388,0,124021,0.620105,1,0.1405438239056131,0.0,-20.049999999999972,0.0,0.0,-19.90945617609436,1.0
178410,0.1289175478064496,268,0.1289175478064496,268,178410,0,124043,0.620215,0,0.17891754780644958,0.0,-0.05,0.0,0.0,0.1289175478064496,1.0
178748,-3.159028968645179,244,-3.159028968645179,244,178748,0,124381,0.621905,2,0.09097103135482125,0.0,-3.25,0.0,0.0,-3.159028968645179,1.0
179254,-7.593841013369357,240,-7.593841013369357,240,179254,0,124887,0.624435,1,0.10615898663064707,0.0,-7.700000000000004,0.0,0.0,-7.593841013369357,1.0
179660,-19.831067940089987,369,-19.831067940089987,369,179660,0,125293,0.626465,3,0.21893205990998643,0.0,-20.049999999999972,0.0,0.0,-19.831067940089987,1.0
180074,0.24930145628555964,299,0.24930145628555964,299,180074,0,125707,0.628535,2,0.24930145628555964,0.0,0.0,0.0,0.0,0.24930145628555964,1.0
180140,-8.995512834383097,247,-8.995512834383097,247,180140,0,125773,0.628865,1,0.10448716561690621,0.0,-9.100000000000003,0.0,0.0,-8.995512834383097,1.0
180482,-0.41404722951806117,456,-0.41404722951806117,456,180482,0,126115,0.630575,0,0.18595277048193892,0.0,-0.6,0.0,0.0,-0.41404722951806117,1.0
180660,-11.444285153098724,247,-11.444285153098724,247,180660,0,126293,0.631465,3,0.10571484690127164,0.0,-11.549999999999995,0.0,0.0,-11.444285153098724,1.0
180968,-9.7415576404074,232,-9.7415576404074,232,180968,0,126601,0.633005,2,0.1084423595926036,0.0,-9.850000000000005,0.0,0.0,-9.7415576404074,1.0
181342,-8.609723340490596,299,-8.609723340490596,299,181342,0,126975,0.634875,1,0.19027665950941006,0.0,-8.800000000000006,0.0,0.0,-8.609723340490596,1.0
181463,-3.457297149906988,251,-3.457297149906988,251,181463,0,127096,0.63548,0,0.14270285009301226,0.0,-3.6000000000000005,0.0,0.0,-3.457297149906988,1.0
181840,-12.545370022898132,247,-12.545370022898132,247,181840,0,127473,0.637365,3,0.10462997710186503,0.0,-12.649999999999995,0.0,0.0,-12.545370022898132,1.0
181942,-4.531094775655995,260,-4.531094775655995,260,181942,0,127575,0.637875,2,0.16890522434400476,0.0,-4.7,0.0,0.0,-4.531094775655995,1.0
182126,-26.730278608985508,229,-26.730278608985508,229,182126,0,127759,0.638795,1,0.06972139101443083,0.0,-26.799999999999937,0.0,0.0,-26.730278608985508,1.0
182357,-1.5044202733247176,228,-1.5044202733247176,228,182357,0,127990,0.63995,0,0.09557972667528235,0.0,-1.6,0.0,0.0,-1.5044202733247176,1.0
182777,-7.678912574021718,222,-7.678912574021718,222,182777,0,128410,0.64205,2,0.07108742597828742,0.0,-7.750000000000004,0.0,0.0,-7.678912574021718,1.0
182878,-3.808881184951118,246,-3.808881184951118,246,182878,0,128511,0.642555,3,0.0911188150488812,0.0,-3.899999999999999,0.0,0.0,-3.808881184951118,1.0
183271,-5.5319224864296315,246,-5.5319224864296315,246,183271,0,128904,0.64452,0,0.11807751357037088,0.0,-5.650000000000002,0.0,0.0,-5.5319224864296315,1.0
183888,-19.385727181144354,284,-19.385727181144354,284,183888,0,129521,0.647605,2,0.21427281885561736,0.0,-19.59999999999997,0.0,0.0,-19.385727181144354,1.0
183949,-7.892729692521306,449,-7.892729692521306,449,183949,0,129582,0.64791,1,0.1572703074786974,0.0,-8.050000000000004,0.0,0.0,-7.892729692521306,1.0
184122,-14.979261900777392,218,-14.979261900777392,218,184122,0,129755,0.648775,0,0.07073809922259787,0.0,-15.04999999999999,0.0,0.0,-14.979261900777392,1.0
184159,0.18554832242882768,294,0.18554832242882768,294,184159,0,129792,0.64896,3,0.2355483224288277,0.0,-0.05,0.0,0.0,0.18554832242882768,1.0
184815,-19.109202346304166,246,-19.109202346304166,246,184815,0,130448,0.65224,2,0.0907976536958114,0.0,-19.199999999999974,0.0,0.0,-19.109202346304166,1.0
184976,-11.382970919152966,249,-11.382970919152966,249,184976,0,130609,0.653045,1,0.11702908084703528,0.0,-11.5,0.0,0.0,-11.382970919152966,1.0
185086,-17.8068586846227,234,-17.8068586846227,234,185086,0,130719,0.653595,3,0.09314131537727689,0.0,-17.899999999999977,0.0,0.0,-17.8068586846227,1.0
185190,-16.79877528265246,261,-16.79877528265246,261,185190,0,130823,0.654115,0,0.10122471734751824,0.0,-16.899999999999977,0.0,0.0,-16.79877528265246,1.0
185954,-20.5186073222782,230,-20.5186073222782,230,185954,0,131587,0.657935,3,0.08139267772176992,0.0,-20.59999999999997,0.0,0.0,-20.5186073222782,1.0
185958,0.041479322246883214,286,0.041479322246883214,286,185958,0,131593,0.657965,2,0.14147932224688323,0.0,-0.1,0.0,0.0,0.041479322246883214,1.0
186075,-13.135344623068093,275,-13.135344623068093,275,186075,0,131708,0.65854,1,0.11465537693189538,0.0,-13.249999999999988,0.0,0.0,-13.135344623068093,1.0
186228,-3.555578998897386,232,-3.555578998897386,232,186228,0,131861,0.659305,0,0.09442100110261337,0.0,-3.649999999999999,0.0,0.0,-3.555578998897386,1.0
